interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,day_ahead_lmp,energy,congestion,loss
2024-05-21T04:00:00-04:00,2024-05-21 08:00:00+00:00,2024-05-21T05:00:00-04:00,2024-05-21 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.34,21.87,0.0,0.47
2024-05-21T05:00:00-04:00,2024-05-21 09:00:00+00:00,2024-05-21T06:00:00-04:00,2024-05-21 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.56,22.57,0.01,-0.02
2024-05-21T06:00:00-04:00,2024-05-21 10:00:00+00:00,2024-05-21T07:00:00-04:00,2024-05-21 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.66,23.29,0.02,-0.65
2024-05-21T07:00:00-04:00,2024-05-21 11:00:00+00:00,2024-05-21T08:00:00-04:00,2024-05-21 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.31,24.96,0.0,-0.65
2024-05-21T08:00:00-04:00,2024-05-21 12:00:00+00:00,2024-05-21T09:00:00-04:00,2024-05-21 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.18,23.64,0.0,-0.46
2024-05-21T09:00:00-04:00,2024-05-21 13:00:00+00:00,2024-05-21T10:00:00-04:00,2024-05-21 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.42,22.7,0.0,-0.28
2024-05-21T10:00:00-04:00,2024-05-21 14:00:00+00:00,2024-05-21T11:00:00-04:00,2024-05-21 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.06,23.19,0.0,-0.13
2024-05-21T11:00:00-04:00,2024-05-21 15:00:00+00:00,2024-05-21T12:00:00-04:00,2024-05-21 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.28,24.39,0.0,-0.11
2024-05-21T12:00:00-04:00,2024-05-21 16:00:00+00:00,2024-05-21T13:00:00-04:00,2024-05-21 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.91,22.99,0.0,-0.08
2024-05-21T13:00:00-04:00,2024-05-21 17:00:00+00:00,2024-05-21T14:00:00-04:00,2024-05-21 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.27,23.4,0.0,-0.13
2024-05-21T14:00:00-04:00,2024-05-21 18:00:00+00:00,2024-05-21T15:00:00-04:00,2024-05-21 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.02,28.07,0.0,-0.05
2024-05-21T15:00:00-04:00,2024-05-21 19:00:00+00:00,2024-05-21T16:00:00-04:00,2024-05-21 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.11,26.1,0.0,-0.99
2024-05-21T16:00:00-04:00,2024-05-21 20:00:00+00:00,2024-05-21T17:00:00-04:00,2024-05-21 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.47,35.33,0.0,-1.86
2024-05-21T17:00:00-04:00,2024-05-21 21:00:00+00:00,2024-05-21T18:00:00-04:00,2024-05-21 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.25,44.72,0.01,-2.48
2024-05-21T18:00:00-04:00,2024-05-21 22:00:00+00:00,2024-05-21T19:00:00-04:00,2024-05-21 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.06,44.85,0.0,-2.79
2024-05-21T19:00:00-04:00,2024-05-21 23:00:00+00:00,2024-05-21T20:00:00-04:00,2024-05-22 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.38,47.29,0.0,-0.91
2024-05-21T20:00:00-04:00,2024-05-22 00:00:00+00:00,2024-05-21T21:00:00-04:00,2024-05-22 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.28,45.13,0.01,-0.86
2024-05-21T21:00:00-04:00,2024-05-22 01:00:00+00:00,2024-05-21T22:00:00-04:00,2024-05-22 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.34,37.85,0.01,-0.52
2024-05-21T22:00:00-04:00,2024-05-22 02:00:00+00:00,2024-05-21T23:00:00-04:00,2024-05-22 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.56,29.83,0.01,-0.28
2024-05-21T23:00:00-04:00,2024-05-22 03:00:00+00:00,2024-05-22T00:00:00-04:00,2024-05-22 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.54,26.04,0.0,-0.5
2024-05-22T00:00:00-04:00,2024-05-22 04:00:00+00:00,2024-05-22T01:00:00-04:00,2024-05-22 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.08,25.01,0.0,0.07
2024-05-22T01:00:00-04:00,2024-05-22 05:00:00+00:00,2024-05-22T02:00:00-04:00,2024-05-22 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.73,23.3,0.0,0.43
2024-05-22T02:00:00-04:00,2024-05-22 06:00:00+00:00,2024-05-22T03:00:00-04:00,2024-05-22 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.49,22.03,0.0,0.46
2024-05-22T03:00:00-04:00,2024-05-22 07:00:00+00:00,2024-05-22T04:00:00-04:00,2024-05-22 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.99,21.58,0.0,0.41
2024-05-22T04:00:00-04:00,2024-05-22 08:00:00+00:00,2024-05-22T05:00:00-04:00,2024-05-22 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.33,21.9,0.0,0.43
2024-05-22T05:00:00-04:00,2024-05-22 09:00:00+00:00,2024-05-22T06:00:00-04:00,2024-05-22 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.73,23.35,0.0,0.38
2024-05-22T06:00:00-04:00,2024-05-22 10:00:00+00:00,2024-05-22T07:00:00-04:00,2024-05-22 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.69,25.35,0.0,-0.66
2024-05-22T07:00:00-04:00,2024-05-22 11:00:00+00:00,2024-05-22T08:00:00-04:00,2024-05-22 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.47,27.9,0.0,-0.43
2024-05-22T08:00:00-04:00,2024-05-22 12:00:00+00:00,2024-05-22T09:00:00-04:00,2024-05-22 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.59,29.68,0.0,-0.09
2024-05-22T09:00:00-04:00,2024-05-22 13:00:00+00:00,2024-05-22T10:00:00-04:00,2024-05-22 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.1,25.05,0.0,0.05
2024-05-22T10:00:00-04:00,2024-05-22 14:00:00+00:00,2024-05-22T11:00:00-04:00,2024-05-22 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.43,25.46,0.0,-0.03
2024-05-22T11:00:00-04:00,2024-05-22 15:00:00+00:00,2024-05-22T12:00:00-04:00,2024-05-22 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.43,26.58,0.0,-0.15
2024-05-22T12:00:00-04:00,2024-05-22 16:00:00+00:00,2024-05-22T13:00:00-04:00,2024-05-22 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.88,29.01,0.0,-0.13
2024-05-22T13:00:00-04:00,2024-05-22 17:00:00+00:00,2024-05-22T14:00:00-04:00,2024-05-22 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.36,30.38,0.0,-0.02
2024-05-22T14:00:00-04:00,2024-05-22 18:00:00+00:00,2024-05-22T15:00:00-04:00,2024-05-22 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.69,33.89,0.0,-0.2
2024-05-22T15:00:00-04:00,2024-05-22 19:00:00+00:00,2024-05-22T16:00:00-04:00,2024-05-22 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.83,35.71,0.0,-1.88
2024-05-22T16:00:00-04:00,2024-05-22 20:00:00+00:00,2024-05-22T17:00:00-04:00,2024-05-22 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.4,44.66,0.0,-2.26
2024-05-22T17:00:00-04:00,2024-05-22 21:00:00+00:00,2024-05-22T18:00:00-04:00,2024-05-22 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.98,56.99,0.0,-3.01
2024-05-22T18:00:00-04:00,2024-05-22 22:00:00+00:00,2024-05-22T19:00:00-04:00,2024-05-22 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.22,62.13,0.0,-3.91
2024-05-22T19:00:00-04:00,2024-05-22 23:00:00+00:00,2024-05-22T20:00:00-04:00,2024-05-23 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,60.92,62.29,0.0,-1.37
2024-05-22T20:00:00-04:00,2024-05-23 00:00:00+00:00,2024-05-22T21:00:00-04:00,2024-05-23 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.7,54.14,0.0,-1.44
2024-05-22T21:00:00-04:00,2024-05-23 01:00:00+00:00,2024-05-22T22:00:00-04:00,2024-05-23 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.56,42.27,0.0,-0.71
2024-05-22T22:00:00-04:00,2024-05-23 02:00:00+00:00,2024-05-22T23:00:00-04:00,2024-05-23 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.37,30.79,0.0,-0.42
2024-05-22T23:00:00-04:00,2024-05-23 03:00:00+00:00,2024-05-23T00:00:00-04:00,2024-05-23 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.83,29.33,0.0,-0.5
2024-05-23T00:00:00-04:00,2024-05-23 04:00:00+00:00,2024-05-23T01:00:00-04:00,2024-05-23 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.75,32.45,0.0,0.3
2024-05-23T01:00:00-04:00,2024-05-23 05:00:00+00:00,2024-05-23T02:00:00-04:00,2024-05-23 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.03,29.05,0.0,0.98
2024-05-23T02:00:00-04:00,2024-05-23 06:00:00+00:00,2024-05-23T03:00:00-04:00,2024-05-23 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.39,26.47,0.01,0.91
2024-05-23T03:00:00-04:00,2024-05-23 07:00:00+00:00,2024-05-23T04:00:00-04:00,2024-05-23 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.26,25.34,0.01,0.91
2024-05-23T04:00:00-04:00,2024-05-23 08:00:00+00:00,2024-05-23T05:00:00-04:00,2024-05-23 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.2,25.4,0.01,0.79
2024-05-23T05:00:00-04:00,2024-05-23 09:00:00+00:00,2024-05-23T06:00:00-04:00,2024-05-23 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.25,28.26,0.01,0.98
2024-05-23T06:00:00-04:00,2024-05-23 10:00:00+00:00,2024-05-23T07:00:00-04:00,2024-05-23 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.14,32.37,0.02,-0.25
2024-05-23T07:00:00-04:00,2024-05-23 11:00:00+00:00,2024-05-23T08:00:00-04:00,2024-05-23 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.89,34.06,0.03,-0.2
2024-05-23T08:00:00-04:00,2024-05-23 12:00:00+00:00,2024-05-23T09:00:00-04:00,2024-05-23 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.55,36.8,0.02,-0.27
2024-05-23T09:00:00-04:00,2024-05-23 13:00:00+00:00,2024-05-23T10:00:00-04:00,2024-05-23 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.04,33.21,0.0,-0.17
2024-05-23T10:00:00-04:00,2024-05-23 14:00:00+00:00,2024-05-23T11:00:00-04:00,2024-05-23 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.07,35.39,0.02,-0.34
2024-05-23T11:00:00-04:00,2024-05-23 15:00:00+00:00,2024-05-23T12:00:00-04:00,2024-05-23 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.8,36.14,0.03,-0.37
2024-05-23T12:00:00-04:00,2024-05-23 16:00:00+00:00,2024-05-23T13:00:00-04:00,2024-05-23 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.31,37.62,0.07,-0.38
2024-05-23T13:00:00-04:00,2024-05-23 17:00:00+00:00,2024-05-23T14:00:00-04:00,2024-05-23 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.11,39.54,0.07,-0.5
2024-05-23T14:00:00-04:00,2024-05-23 18:00:00+00:00,2024-05-23T15:00:00-04:00,2024-05-23 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.45,39.35,0.07,0.03
2024-05-23T15:00:00-04:00,2024-05-23 19:00:00+00:00,2024-05-23T16:00:00-04:00,2024-05-23 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.06,40.85,0.06,-1.85
2024-05-23T16:00:00-04:00,2024-05-23 20:00:00+00:00,2024-05-23T17:00:00-04:00,2024-05-23 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.14,48.65,0.17,-2.68
2024-05-23T17:00:00-04:00,2024-05-23 21:00:00+00:00,2024-05-23T18:00:00-04:00,2024-05-23 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.09,55.14,0.25,-3.3
2024-05-23T18:00:00-04:00,2024-05-23 22:00:00+00:00,2024-05-23T19:00:00-04:00,2024-05-23 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.17,55.28,0.1,-3.21
2024-05-23T19:00:00-04:00,2024-05-23 23:00:00+00:00,2024-05-23T20:00:00-04:00,2024-05-24 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.52,52.78,0.06,-1.32
2024-05-23T20:00:00-04:00,2024-05-24 00:00:00+00:00,2024-05-23T21:00:00-04:00,2024-05-24 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.95,55.43,0.07,-1.55
2024-05-23T21:00:00-04:00,2024-05-24 01:00:00+00:00,2024-05-23T22:00:00-04:00,2024-05-24 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.97,41.68,0.02,-0.73
2024-05-23T22:00:00-04:00,2024-05-24 02:00:00+00:00,2024-05-23T23:00:00-04:00,2024-05-24 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.64,35.92,0.03,-0.31
2024-05-23T23:00:00-04:00,2024-05-24 03:00:00+00:00,2024-05-24T00:00:00-04:00,2024-05-24 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.64,30.73,0.02,-0.11
2024-05-24T00:00:00-04:00,2024-05-24 04:00:00+00:00,2024-05-24T01:00:00-04:00,2024-05-24 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.42,28.42,0.0,0.0
2024-05-24T01:00:00-04:00,2024-05-24 05:00:00+00:00,2024-05-24T02:00:00-04:00,2024-05-24 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.45,24.82,0.0,0.63
2024-05-24T02:00:00-04:00,2024-05-24 06:00:00+00:00,2024-05-24T03:00:00-04:00,2024-05-24 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.34,23.73,0.0,0.61
2024-05-24T03:00:00-04:00,2024-05-24 07:00:00+00:00,2024-05-24T04:00:00-04:00,2024-05-24 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.54,23.0,0.0,0.54
2024-05-24T04:00:00-04:00,2024-05-24 08:00:00+00:00,2024-05-24T05:00:00-04:00,2024-05-24 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.54,22.97,0.01,0.56
2024-05-24T05:00:00-04:00,2024-05-24 09:00:00+00:00,2024-05-24T06:00:00-04:00,2024-05-24 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.4,24.83,0.0,0.57
2024-05-24T06:00:00-04:00,2024-05-24 10:00:00+00:00,2024-05-24T07:00:00-04:00,2024-05-24 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.86,26.57,0.02,-0.73
2024-05-24T07:00:00-04:00,2024-05-24 11:00:00+00:00,2024-05-24T08:00:00-04:00,2024-05-24 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.56,32.24,0.11,-0.79
2024-05-24T08:00:00-04:00,2024-05-24 12:00:00+00:00,2024-05-24T09:00:00-04:00,2024-05-24 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.52,27.11,0.03,-0.62
2024-05-24T09:00:00-04:00,2024-05-24 13:00:00+00:00,2024-05-24T10:00:00-04:00,2024-05-24 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.35,25.67,0.03,-0.35
2024-05-24T10:00:00-04:00,2024-05-24 14:00:00+00:00,2024-05-24T11:00:00-04:00,2024-05-24 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.78,26.11,0.05,-0.38
2024-05-24T11:00:00-04:00,2024-05-24 15:00:00+00:00,2024-05-24T12:00:00-04:00,2024-05-24 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.49,26.83,0.03,-0.37
2024-05-24T12:00:00-04:00,2024-05-24 16:00:00+00:00,2024-05-24T13:00:00-04:00,2024-05-24 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.62,26.95,0.03,-0.36
2024-05-24T13:00:00-04:00,2024-05-24 17:00:00+00:00,2024-05-24T14:00:00-04:00,2024-05-24 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.65,29.91,0.08,-0.34
2024-05-24T14:00:00-04:00,2024-05-24 18:00:00+00:00,2024-05-24T15:00:00-04:00,2024-05-24 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.54,30.7,0.09,-0.25
2024-05-24T15:00:00-04:00,2024-05-24 19:00:00+00:00,2024-05-24T16:00:00-04:00,2024-05-24 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.66,29.29,0.07,-1.7
2024-05-24T16:00:00-04:00,2024-05-24 20:00:00+00:00,2024-05-24T17:00:00-04:00,2024-05-24 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.59,35.27,0.13,-1.81
2024-05-24T17:00:00-04:00,2024-05-24 21:00:00+00:00,2024-05-24T18:00:00-04:00,2024-05-24 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.56,43.88,0.11,-2.43
2024-05-24T18:00:00-04:00,2024-05-24 22:00:00+00:00,2024-05-24T19:00:00-04:00,2024-05-24 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.29,47.84,0.15,-2.7
2024-05-24T19:00:00-04:00,2024-05-24 23:00:00+00:00,2024-05-24T20:00:00-04:00,2024-05-25 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.02,46.76,0.14,-0.88
2024-05-24T20:00:00-04:00,2024-05-25 00:00:00+00:00,2024-05-24T21:00:00-04:00,2024-05-25 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.32,40.01,0.08,-0.77
2024-05-24T21:00:00-04:00,2024-05-25 01:00:00+00:00,2024-05-24T22:00:00-04:00,2024-05-25 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.04,34.64,0.02,-0.62
2024-05-24T22:00:00-04:00,2024-05-25 02:00:00+00:00,2024-05-24T23:00:00-04:00,2024-05-25 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.02,27.21,0.03,-0.22
2024-05-24T23:00:00-04:00,2024-05-25 03:00:00+00:00,2024-05-25T00:00:00-04:00,2024-05-25 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.75,27.94,0.05,-0.24
2024-05-25T00:00:00-04:00,2024-05-25 04:00:00+00:00,2024-05-25T01:00:00-04:00,2024-05-25 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.75,28.76,0.22,-0.23
2024-05-25T01:00:00-04:00,2024-05-25 05:00:00+00:00,2024-05-25T02:00:00-04:00,2024-05-25 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.98,24.97,0.17,-0.16
2024-05-25T02:00:00-04:00,2024-05-25 06:00:00+00:00,2024-05-25T03:00:00-04:00,2024-05-25 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.36,25.27,0.17,-0.08
2024-05-25T03:00:00-04:00,2024-05-25 07:00:00+00:00,2024-05-25T04:00:00-04:00,2024-05-25 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.52,23.59,0.12,-0.19
2024-05-25T04:00:00-04:00,2024-05-25 08:00:00+00:00,2024-05-25T05:00:00-04:00,2024-05-25 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.64,21.82,0.1,-0.28
2024-05-25T05:00:00-04:00,2024-05-25 09:00:00+00:00,2024-05-25T06:00:00-04:00,2024-05-25 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.27,23.4,0.07,-0.2
2024-05-25T06:00:00-04:00,2024-05-25 10:00:00+00:00,2024-05-25T07:00:00-04:00,2024-05-25 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.61,21.9,0.05,-0.34
2024-05-25T07:00:00-04:00,2024-05-25 11:00:00+00:00,2024-05-25T08:00:00-04:00,2024-05-25 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.03,21.34,0.04,-0.35
2024-05-25T08:00:00-04:00,2024-05-25 12:00:00+00:00,2024-05-25T09:00:00-04:00,2024-05-25 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.15,23.63,0.19,0.33
2024-05-25T09:00:00-04:00,2024-05-25 13:00:00+00:00,2024-05-25T10:00:00-04:00,2024-05-25 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.01,21.35,0.16,0.5
2024-05-25T10:00:00-04:00,2024-05-25 14:00:00+00:00,2024-05-25T11:00:00-04:00,2024-05-25 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.0,21.8,0.11,1.09
2024-05-25T11:00:00-04:00,2024-05-25 15:00:00+00:00,2024-05-25T12:00:00-04:00,2024-05-25 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.93,22.7,0.11,1.12
2024-05-25T12:00:00-04:00,2024-05-25 16:00:00+00:00,2024-05-25T13:00:00-04:00,2024-05-25 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.57,21.57,0.02,0.98
2024-05-25T13:00:00-04:00,2024-05-25 17:00:00+00:00,2024-05-25T14:00:00-04:00,2024-05-25 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.91,23.32,0.1,0.49
2024-05-25T14:00:00-04:00,2024-05-25 18:00:00+00:00,2024-05-25T15:00:00-04:00,2024-05-25 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.32,20.95,0.0,0.37
2024-05-25T15:00:00-04:00,2024-05-25 19:00:00+00:00,2024-05-25T16:00:00-04:00,2024-05-25 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.87,22.01,0.0,-0.14
